program_id;tercih_eden_sayisi
100610243;7
100610252;1423
100610252;13
100610252;4
100610119;1737
100610119;25
100610119;2
100630141;1221
100630141;9
100630141;3
100610331;2412
100610331;27
100610331;2
100610288;614
100610288;7
100610322;449
100610358;384
100610358;3
100610279;385
100610279;3
100610279;1
100610279;1
100690095;445
100690095;3
106810153;509
106810153;5
106810153;2
106810135;666
106810135;9
106810135;1
106810162;286
106810162;5
106810189;449
106810189;8
106810198;564
106810198;6
106810198;2
106870267;897
106870267;7
106870267;5
106810117;1141
106810117;5
106810011;1233
106810011;13
106810011;1
106810092;461
106810092;3
106810108;552
106810108;13
106810241;742
106810241;8
106810259;323
106810259;11
106810259;1
106810214;1662
106830157;1742
106830157;1
106830157;1
106810171;533
106810171;9
106870277;718
106870277;5
106870277;1
106810126;983
106810126;17
106810126;7
106870276;1034
106870276;18
106870276;10
106810038;811
106810038;7
106810038;2
106810047;593
106810047;5
106810056;793
106810056;1
106810205;11
106810205;1
106810065;1465
106810065;10
106810065;4
106870274;760
106870274;5
106870275;379
106870275;1
106870275;3
209710010;163
209710010;35
209710010;8
209710011;366
209710011;615
209710011;77
209710011;2
209710012;112
209710012;44
209710013;706
209710013;272
209710013;10
106910831;621
106910831;6
106910831;2
106910558;1670
106910558;32
106910558;4
106910019;717
106910019;10
106910028;707
106910028;19
106910028;1
106910037;813
106910037;13
106910046;928
106910046;11
106910055;1055
106910055;14
106910055;5
106910064;749
106910064;30
106910073;635
106910073;15
106910082;443
106910082;14
106910091;669
106910091;45
106910107;537
106910107;40
106910116;248
106910116;30
106910125;833
106910125;47
106910125;2
106910134;959
106910134;41
106910134;3
106910143;971
106910143;30
106910152;736
106910152;39
106910161;851
106910161;3
106930095;788
106930095;11
106990626;727
106990626;32
106910822;1003
106910822;38
106930411;827
106930411;34
106930411;5
106990618;492
106990618;26
106910179;3867
106910179;119
106910188;994
106910188;75
106930102;1033
106930102;58
106910197;1043
106910197;34
106930111;1101
106930111;64
106910204;1035
106910204;49
106910204;1
106930129;927
106930129;95
106910213;911
106910213;49
106930138;884
106930138;35
106910222;960
106910222;37
106930147;1019
106930147;53
106910779;1397
106910779;22
106910231;961
106910231;105
106930156;934
106930156;25
106910716;804
106910716;73
106910249;862
106910249;39
106910258;764
106910258;27
106910258;3
106910267;858
106910267;60
106910267;1
106910285;1010
106910285;37
106910276;1556
106910276;139
106910294;1373
106910294;57
106910294;1
106930183;1281
106930183;141
106930183;3
106910301;298
106910301;18
106910319;1344
106910319;99
106910319;8
106910319;1
106930208;1085
106930208;31
106910328;1036
106910328;86
106910328;1
106930217;1172
106930217;75
106910337;1162
106910337;85
106910576;976
106910576;33
106910576;1
106910346;1137
106910346;54
106910382;782
106910382;12
106910391;1519
106910391;59
106910416;1115
106910416;25
106910937;1135
106910937;35
106910955;1208
106910955;56
106910964;1020
106910964;13
106910964;1
106910894;548
106910894;16
106930456;322
106930456;21
106910901;1014
106910901;18
106910901;10
106910919;599
106910919;11
106930465;498
106930465;9
106930465;1
106910928;509
106910928;16
106930474;418
106930474;4
106910664;705
106910664;83
106910664;1
106910673;219
106910673;3
106910673;1
106910601;554
106910601;47
106910619;203
106910619;8
106910628;795
106910628;40
106910646;749
106910646;17
106910655;266
106910655;6
106910479;4028
106910479;98
106910761;657
106910761;81
106910761;1
106990620;604
106990620;53
203910054;21
203910054;30
203910823;18
203910823;16
203910099;24
203910099;35
203910106;11
203910115;33
203910115;35
203910812;13
203910812;20
203910778;9
203910778;6
203910557;11
203910557;12
203910566;75
203910566;152
203910566;1
203910803;310
203910803;113
203910803;1
203910787;228
203910787;795
203910796;45
203910796;72
203910832;6
203910832;31
203910266;98
203910266;728
203910275;46
203910275;75
203910284;62
203910284;112
203910293;175
203910293;1045
203910293;1
203910309;82
203910309;140
203910318;18
203910318;40
203910327;62
203910327;414
203910336;38
203910336;76
203910345;76
203910345;199
203910018;21
203910018;39
203910027;12
203910027;33
203910036;37
203910036;68
203910045;3
203910045;9
203910829;50
203910829;66
203910830;36
203910830;15
203910831;6
203910831;50
203910715;29
203910715;296
203910724;12
203910724;39
203910733;31
203910733;127
203910124;45
203910124;459
203910133;44
203910133;72
203910142;54
203910142;152
203910169;16
203910169;22
203910178;26
203910178;97
203910187;15
203910187;15
203910196;16
203910196;66
203910354;234
203910354;397
203910363;59
203910363;59
203910372;79
203910372;104
203910381;149
203910381;223
203910399;48
203910399;62
203910415;200
203910415;480
203910424;69
203910424;76
203910433;30
203910433;86
203910442;11
203910442;21
203910451;26
203910451;34
203910469;98
203910469;271
203910478;98
203910478;225
203910487;77
203910487;61
203910496;99
203910496;239
203910699;52
203910699;43
203910706;258
203910706;116
208310043;135
208310043;34
208310048;94
208310048;67
208310036;137
208310036;59
208310036;9
208310036;1
208310038;514
208310038;298
208310038;1
208310050;19
208310050;2
208310018;35
208310018;31
208310040;164
208310040;119
208310047;96
208310047;98
208310047;2
208310044;77
208310044;23
208310049;252
208310049;104
208310051;47
208310051;11
208310027;46
208310027;26
208310042;231
208310042;125
208310042;1
111310694;1583
111310694;134
111310701;1182
111310701;20
111310579;1111
111310579;74
111330565;921
111330565;33
111310588;4
111310588;4
111310597;1199
111310597;87
111310597;2
111330556;1063
111330556;27
111310604;1232
111310604;35
111311038;159
111311038;4
111310613;953
111310613;37
111310613;2
111310649;249
111310649;2
111310667;1540
111310667;47
111330405;1446
111330405;28
111310949;81
204090129;61
204090129;37
204090130;123
204090130;111
204010633;89
204010633;156
204010633;4
204010642;55
204010642;53
204010651;78
204010651;81
204010457;10
204010457;7
204010466;41
204010466;13
204010475;68
204010475;75
204010015;643
204010015;587
204010015;11
204010024;208
204010024;58
204010033;140
204010033;34
204010033;9
204010606;82
204010606;33
204010615;59
204010615;63
204090119;116
204090119;57
204090120;24
204090120;15
204010051;61
204010051;26
204010069;120
204010069;42
204010509;102
204010509;22
204010518;57
204010518;52
204090095;2
204090095;7
204090096;64
204090096;38
204090098;148
204090098;68
204010112;72
204010112;17
204010121;344
204010121;157
204010148;56
204010148;16
204010157;181
204010157;62
204010157;1
204011058;69
204011058;18
204011076;72
204011076;55
204010254;192
204010254;53
204010263;5
204010263;12
204010175;226
204010175;74
204010175;1
204010184;32
204010184;17
204011128;115
204011128;274
204011128;4
204011137;83
204011137;15
204011155;39
204011155;30
204010881;73
204010881;88
204010854;126
204010854;19
204010872;206
204010872;108
204010872;2
204011164;232
204011164;164
204011164;1
204011173;43
204011173;14
204011191;42
204011191;25
204011207;111
204011207;197
204011207;13
204011216;63
204011216;22
204011234;84
204011234;46
204010899;335
204010899;197
204010906;73
204010906;34
204010924;77
204010924;25
204010933;12
204010933;24
204010942;31
204010942;23
204010969;250
204010969;127
204090126;14
204090126;28
204090127;19
204090127;13
204090128;84
204090128;87
204090128;3
204011304;195
204011304;161
204011304;5
204011313;112
204011313;33
204011331;114
204011331;52
204010324;136
204010324;38
204010333;194
204010333;107
204011261;106
204011261;53
204011288;28
204011288;26
204011094;182
204011094;43
204011119;49
204011119;25
204011119;7
204010818;822
204010818;247
204010818;20
204010827;99
204010827;20
204010845;22
204010845;2
204090109;54
204090109;207
204090109;15
204090110;59
204090110;34
204090121;103
204090121;29
204090122;56
204090122;22
204090122;2
204090122;3
204090123;18
204090123;18
204090124;34
204090124;19
204090124;1
204090125;250
204090125;77
204090125;4
103210423;499
103210538;546
103210538;15
103210538;1
103210044;1325
103210044;1
103210044;2
103210017;853
103210017;1
103210026;951
103210035;692
103210035;1
103210053;434
103210529;761
103210529;12
103210062;360
103210071;310
103210089;1377
103210089;3
103230039;1010
103230039;14
103230039;2
103210098;357
103210098;1
103210105;944
103210105;16
103210114;1128
103210114;10
103230066;1013
103230066;5
103230066;1
103210123;1094
103230075;1330
103230075;13
103210132;1170
103210132;8
103230084;1334
103230084;31
103230084;3
103210592;826
103210592;17
103230499;872
103230499;25
103210432;767
103210432;3
103210432;1
103210141;1293
103210141;7
103210159;1335
103210159;2
103210168;1750
103210168;11
103210168;1
103230118;735
103210177;2359
103210177;9
103230127;772
103230127;7
103210414;2293
103210414;48
103230366;757
103230366;11
103230366;1
103290211;1025
103290211;19
103210547;4738
103210547;16
103230472;1666
103230472;4
103230472;3
103290206;1354
103290206;4
103290209;916
103290209;7
103290210;24
103210326;426
103210326;5
103290187;1162
103290187;31
103290187;4
103290188;921
103290188;26
103290188;4
103210389;1254
103210389;32
103210389;1
103230348;1225
103230348;32
103210186;1474
103210186;11
103230233;1366
103230233;7
103210195;1365
103210195;21
103230384;1340
103230384;41
103230384;1
103210202;235
103210202;10
103230251;38
103210238;1482
103210238;28
103210238;2
103230242;321
103230242;1
103210502;404
103210502;8
103210511;24
103290176;118
103290176;1
103290192;405
103290192;12
103290192;2
103290208;324
103290208;3
103290207;581
103290207;17
111490170;1630
111490170;54
111490170;35
111490203;710
111490203;15
111490202;618
111490202;87
111490202;3
111410265;1370
111410265;8
111410265;1
111410274;1939
111410274;24
111410283;1910
111410283;14
111410283;1
208810029;96
208810029;40
208810062;216
208810062;559
208810062;17
208810020;149
208810020;42
208810022;317
208810022;599
208810022;25
208810014;95
208810014;58
208810015;138
208810015;321
208810015;5
208810012;76
208810012;30
208810048;274
208810048;242
208810016;83
208810016;95
208810017;201
208810017;416
208810017;3
208810050;82
208810050;22
208810051;386
208810051;191
208810051;3
208810056;27
208810056;19
208810057;23
208810057;6
208810054;35
208810054;28
208810055;25
208810055;47
208810010;192
208810010;83
208810063;662
208810063;795
208810063;17
208810063;2
111570301;496
111570290;164
111570290;3
111570289;178
111570289;11
111570303;167
111570302;586
111570302;20
111570302;2
111570286;1113
111570286;29
111570286;3
111570287;10
111570288;117
111570288;8
111570310;34
111570311;934
111570311;78
111570304;546
111570304;24
111570309;1651
111570309;7
111510497;646
111510497;11
111510497;6
111510628;669
111510628;8
111510628;1
111570306;229
111570306;4
111570306;3
204190403;9
204110438;76
204110438;24
204110023;245
204110023;144
204110023;6
204190404;14
204190404;81
204110456;31
204110456;27
204110041;176
204110041;197
204110041;3
204190405;1
204190405;27
204190405;14
204110614;129
204110614;24
204110614;1
204110711;197
204110711;354
204110711;13
204190406;33
204190406;1
204112222;32
204112222;22
204112222;2
204112231;184
204112231;223
204112231;20
204111754;81
204111754;45
204190400;136
204190400;230
204190400;11
204110474;64
204110474;54
204190402;56
204190402;66
204112285;2
204112285;75
204112082;27
204112082;65
204112294;71
204112294;152
204112294;3
204110589;138
204110589;97
204111551;194
204111551;575
204111551;10
204111939;8
204111948;147
204111948;91
204111966;195
204111966;474
204111966;10
204111118;44
204111118;16
204111375;10
204111375;58
204112091;34
204112091;50
204112373;31
204112373;232
204112373;2
204112373;4
204111048;19
204111048;53
204111869;23
204111869;259
204111869;2
204111093;12
204111093;33
204110262;2
204110262;141
204112073;47
204112073;67
204112143;109
204112143;333
204111012;52
204111012;40
204111781;14
204111781;226
204111781;2
204111799;52
204111799;68
204111815;26
204111815;235
204111815;1
204110111;1
204110111;111
204111021;47
204111021;55
204111278;35
204111278;268
204110986;48
204110986;56
204190407;15
204190407;54
204111833;41
204111833;44
204111842;62
204111842;174
204111842;5
204111039;13
204111039;33
204190408;14
204190408;53
204110492;33
204110492;36
204110226;67
204110226;195
204112116;33
204112116;38
204112188;47
204112188;186
204190396;17
204190396;10
204190409;19
204190409;163
204190397;28
204190397;34
204190398;65
204190398;205
204111075;40
204111075;27
204111418;82
204111418;207
204111418;5
204111418;1
204190410;31
204111172;48
204111172;49
204111436;98
204111436;413
204111578;42
204111578;53
204112416;34
204112416;72
204110517;43
204110517;66
204110305;25
204110305;174
204190411;8
204190411;21
204110632;66
204110632;44
204110889;113
204110889;273
204190412;6
204190412;15
204190412;1
204112179;47
204112179;41
204112443;117
204112443;251
204190413;10
204190413;31
204110562;36
204110562;70
204110368;102
204110368;220
204111154;33
204111154;25
204111524;6
204111524;57
204111648;36
204111648;16
204111657;21
204111657;14
204190416;29
204110659;66
204110659;40
204110905;97
204110905;277
204111921;227
204111921;546
204111921;2
204110395;90
204110395;58
204110386;184
204110386;109
204110386;2
204110377;87
204110377;375
204110377;8
204110571;78
204110571;47
204110571;1
204112497;151
204112497;191
204112497;2
102510017;573
102510608;1050
102510608;8
102510608;4
102510459;1252
102510459;20
102510026;1128
102510026;12
102510026;1
102510035;1044
102510035;2
102510044;1105
102510044;4
102510432;425
102510432;26
102510053;368
102510053;2
102510698;764
102510698;1
102510062;306
102510062;14
102510071;1154
102510071;10
102590279;382
102590279;11
102510089;456
102510089;7
102510098;1103
102510098;25
102510098;8
102510308;729
102510308;8
102510574;843
102510574;33
102510105;1336
102510105;12
102530093;1254
102530093;16
102510114;1524
102510114;39
102510114;2
102530109;1309
102530109;6
102590281;1032
102590281;41
102510653;565
102510653;7
102590225;822
102590225;13
102590225;3
102510414;937
102510414;13
102530312;784
102530312;22
102510423;220
102510423;4
102510335;661
102510335;134
102510335;3
102530242;657
102530242;78
102530242;5
102510486;16
102510344;260
102510344;9
102530251;276
102530251;5
102530303;732
102530303;11
102510353;610
102510353;4
102510123;1948
102510123;29
102530118;730
102530118;13
102530118;7
102510132;1984
102510132;39
102530127;543
102530127;20
102510274;916
102510274;3
102530206;944
102530206;5
102510398;286
102510398;15
102510141;1962
102510141;17
